C_7db87eb260274b27a87e1a8f2e1807f4_0_q#0	akrams | legacy | akram | man | control | line | length
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#1	akram | achievements | addition | line | length | skills | bowling | action | sides | wicket
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#2	akram | awards | bowling | ws | team | bowling | partnerships | cricket
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#3	akram | bowling | career
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#4	akram | legacy | nickname | sultans | swing | one | younis
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#5	akram | nickname | sultan | swing | mastery | swing | cricket | ball | bowling | innings
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#6	akram
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#7	akram | achievement | batting | pakistan | odi | side | nehru | cup | runs | balls | match
C_7db87eb260274b27a87e1a8f2e1807f4_0_q#8	akram | awards | addition | nehru | cup | akram | bowling | attack | stumps | inswinging | yorker
C_ea7154fd6dfd4adca851d86899f374c6_0_q#0	muhammad | ali | career | round | decision | tunney | hunsaker
C_ea7154fd6dfd4adca851d86899f374c6_0_q#1	muhammad | behavior | ring | wrestler | george | wagner
C_ea7154fd6dfd4adca851d86899f374c6_0_q#2	muhammad | ali | recognition | career | clay | record | wins | knockout
C_ea7154fd6dfd4adca851d86899f374c6_0_q#3	muhammad | ali
C_ea7154fd6dfd4adca851d86899f374c6_0_q#4	muhammad | signature | moves | fights | clay | opponents | abilities
C_ea7154fd6dfd4adca851d86899f374c6_0_q#5	muhammad | ali | career | aspects | article | fights | trials | clay
C_ea7154fd6dfd4adca851d86899f374c6_0_q#6	manner
C_ea7154fd6dfd4adca851d86899f374c6_0_q#7	muhammad | ali
C_19e7366c0d624a97bc9d31fb07cdf4d0_1_q#0	box | office | march | north | america
C_19e7366c0d624a97bc9d31fb07cdf4d0_1_q#1	ireland | audience | awards
C_19e7366c0d624a97bc9d31fb07cdf4d0_1_q#2	awards | spirit | award | film
C_19e7366c0d624a97bc9d31fb07cdf4d0_1_q#3	awards | addition | spirit | award | song | academy | award | song
C_19e7366c0d624a97bc9d31fb07cdf4d0_1_q#4	addition | academy | award | song
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#0	card | science | fiction | ben | bova | analog | science | fiction | fact | august | issue
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#1	name | story | analog | august | orson | scott | card | story | ender | game | byu | press
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#2	ender | game | magazine | book | ender | game | sequel | speaker | hugo | award | nebula | award
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#3	publisher | ender | game
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#4	ender | game | orson | scott | card | book | card | series | xenocide | children | mind | ender | shadow | shadow | hegemon | shadow | puppets
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#5	ender | game | critics | ender | game | sequel | speaker | hugo | award | nebula | award
C_d0ef5964b34743b898452d8ebda2d8f9_1_q#6	advance | orson | scott | card | ender | game | recession | 1980s | flow | book | contracts
C_706d5730c4d24d468f8fa7d0e627ffaf_1_q#0	premierships | tom | hafey | hindsight | premiership | turning | point | game
C_706d5730c4d24d468f8fa7d0e627ffaf_1_q#1	premiership | tom | hafey | coach | bush
C_706d5730c4d24d468f8fa7d0e627ffaf_1_q#2	tom | hafey | coach
C_706d5730c4d24d468f8fa7d0e627ffaf_1_q#3	team | hafey | coach | tigers
C_706d5730c4d24d468f8fa7d0e627ffaf_1_q#4	hafey | team | premiership | era | scoring | rule | changes | tactics | betters | standards | fitness
C_706d5730c4d24d468f8fa7d0e627ffaf_1_q#5	hafey | team | football | decades | defensive | play
C_0882c1996e144ed9a10cf2bb0411ca9b_1_q#0	song | dean | pitchford | red | light | disco | singer | linda | clifford | rock | finale | body | electric | title | song | fame
C_0882c1996e144ed9a10cf2bb0411ca9b_1_q#1	dean | pitchford | songs | recording | artist | cabaret | performer | peter | allen | songs | allen | man | broadway | revue
C_0882c1996e144ed9a10cf2bb0411ca9b_1_q#2	pitchford | song | writing
C_0882c1996e144ed9a10cf2bb0411ca9b_1_q#3	pitchford | awards | songs | selection | u.s | . | country | ten | parton | bmi | country | song | year
C_0882c1996e144ed9a10cf2bb0411ca9b_1_q#4	bmi | country | song | year | awards | pitchford | win | nomination | soundtrack | album | motion | picture | television | media
C_0882c1996e144ed9a10cf2bb0411ca9b_1_q#5	pitchford | songs | people | peter | allen | songs | lyrics | collaboration | composer | tom | snow
C_65c5e0d4539d4bd3bfdbb671c90200e3_0_q#0	name | barry | white | album | 1973
C_65c5e0d4539d4bd3bfdbb671c90200e3_0_q#1	barry | white | album | title | track | chart | baby
C_65c5e0d4539d4bd3bfdbb671c90200e3_0_q#2	position | baby | rise | charts | billboard | r&b | charts | billboard | pop | charts
C_65c5e0d4539d4bd3bfdbb671c90200e3_0_q#3	albums | barry | white | do | chart | hits | r&b | pop
C_65c5e0d4539d4bd3bfdbb671c90200e3_0_q#4	baby | song | barry | white | 1970s | r&b | pop
C_0dd521a55de449a4b87a29d550b59837_1_q#0	alexandru | macedonski | 1890s
C_0dd521a55de449a4b87a29d550b59837_1_q#1	alexandru | macedonski | 1890s | macedonski | difficulties | collaborators | fundraiser | honor
C_0dd521a55de449a4b87a29d550b59837_1_q#2	alexandru | macedonski | literature | macedonski | volume | poetry | excelsior
C_0dd521a55de449a4b87a29d550b59837_1_q#3	alexandru | macedonski | success | figures | literature
C_0dd521a55de449a4b87a29d550b59837_1_q#4	macedonski | study | literature
C_27cf8f62e352479f9e87e95654df4e3f_1_q#0	work | terry | nation | doctor | doctor
C_27cf8f62e352479f9e87e95654df4e3f_1_q#1	contributions | terry | nation | doctor | serial | villains | series | monsters | merchandising | success | bbc
C_27cf8f62e352479f9e87e95654df4e3f_1_q#2	name | villains | mutants
C_27cf8f62e352479f9e87e95654df4e3f_1_q#3	terry | nation | state | idea | villains | family
C_27cf8f62e352479f9e87e95654df4e3f_1_q#4	terry | nation | villains | doctor
C_27cf8f62e352479f9e87e95654df4e3f_1_q#5	terry | nation | series | villains | consciousness | nation | scripts
C_27cf8f62e352479f9e87e95654df4e3f_1_q#6	scripts | terry | nation | doctor | doctor
C_ca8285aeaf4548bf9a7a664f85008ca4_0_q#0	album | lips | warner | bros | death | head
C_ca8285aeaf4548bf9a7a664f85008ca4_0_q#1	albums | lips | warner | bros
C_ca8285aeaf4548bf9a7a664f85008ca4_0_q#2	lips | warner | bros
C_ca8285aeaf4548bf9a7a664f85008ca4_0_q#3	lips | warner | bros
C_66c8684ed1f04066a6bfcf6cee925937_0_q#0	abilities | dodds | dreams | visions | crimes
C_66c8684ed1f04066a6bfcf6cee925937_0_q#1	criminals | situations | gas | gun
C_66c8684ed1f04066a6bfcf6cee925937_0_q#2	wesley | dodds | gas | gun | trigger | gun | cloud | dust | sandman | vicinity
C_66c8684ed1f04066a6bfcf6cee925937_0_q#3	abilities | aspects | article | days | career | sandman | plymouth | coupe
C_66c8684ed1f04066a6bfcf6cee925937_0_q#4	wesley | dodds | sidekick | boy | silicon | life | form
C_66c8684ed1f04066a6bfcf6cee925937_0_q#5	dreams | wesley | dodds | powers | knockout | gas | capsules | heel | shoe
C_66c8684ed1f04066a6bfcf6cee925937_0_q#6	ability | criminals | wesley | use | gun | length | steel | cable
C_66c8684ed1f04066a6bfcf6cee925937_0_q#7	wesley | weaknesses | wesley | strength | level | man | exercise
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#0	whaat | supergirl | bronze | age | time | superman | family | editor | mort | weisinger
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#1	supergirl | bronze | age | character | underwent | revitalization | editor | joe | orlando | artist | mike | sekowsky
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#2	supergirl | revitalization | home | danvers | family | linda | san | francisco | ksf | tv | camera | operator
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#3	supergirl | revitalization | home | stories | supergirl | villain | period | lex | luthor | niece | nasthalthia
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#4	supergirl | feud | appearances | end | linda | college | years | ksf | tv | proof | identity
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#5	supergirl | proof | identy
C_eaa7329c3ac14b8bb4aaea61d8fa517d_1_q#6	supergirl
C_99b905b192ab4470bbae0787f5f31d5c_1_q#0	mike | gravel | running | mate
C_99b905b192ab4470bbae0787f5f31d5c_1_q#1	mike | gravel | governor | massachusetts | endicott | peabody | campaign | post
C_99b905b192ab4470bbae0787f5f31d5c_1_q#2	events | mike | gravel | campaign | convention | day | july | nominee | mcgovern | senator | thomas | eagleton | missouri | choice
C_99b905b192ab4470bbae0787f5f31d5c_1_q#3	mike | gravel | senator | thomas | eagleton | choice | gravel | fahrenkamp | committeewoman | alaska
C_99b905b192ab4470bbae0787f5f31d5c_1_q#4	mike | gravel | fahrenkamp | nominee
C_99b905b192ab4470bbae0787f5f31d5c_1_q#5	mike | gravel | enemies | stone | correspondent | hunter | s. | thompson | gravel | things | circumstances
C_99b905b192ab4470bbae0787f5f31d5c_1_q#6	comments | mike | gravel | stone
C_99b905b192ab4470bbae0787f5f31d5c_1_q#7	nomination | mike | gravel | excitement | leads | films
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#0	dion | dimucci | members | belmonts | carlo | mastrangelo | fred | milano | angelo | d'aleo
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#1	belmonts | school
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#2	members | belmonts | one
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#3	belmonts | song | label | . | u.s | . | charts
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#4	belmonts | october | dion | solo | career
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#5	belmontss
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#6	thing | belmonts | others | flight | venue | tour | bus
C_57ef3079d2cb4481bdcc3f5beea88674_1_q#7	belmonts | song | group | dion | group | flight
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#0	aquabats | musicians | christian | jacobs | larson | member | boyd | terry | aquabats
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#1	aquabats
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#2	attempts | aquabats | show | pilot | viewing | network | interest | band
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#3	aquabats | pilot | aquabats | show | network | interest | aquabats | attempt | pilot
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#4	pilot | aquabats | show | music | video | budget | record | label | goldenvoice | records | album
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#5	pilot | aquabats | show | project
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#6	aquabats | pilot | aquabats | show
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#7	pilots | history | aquabats | show | aquabats | studio | album | fury | aquabats | breakthrough
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#8	result | success | fury | aquabats | billboard | exposure | venues | mtv | jacobs | child | actor | ties | industry
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#9	jacobs | aquabats | concept | band | mythology | television
C_4cdf6386fc074258b24b5e00bbcdec23_0_q#10	aquabats | history | aquabats | show | fury | aquabats | billboard | aquabats | notoriety | orange | county | music | scene
C_596dc3da71fb4978952c538497aaa136_1_q#0	stations | jim | palmer | broadcasting | days | player | palmer | color | commentary | abc
C_596dc3da71fb4978952c538497aaa136_1_q#1	stations | jim | palmer | abc | palmer | analyst | espn
C_596dc3da71fb4978952c538497aaa136_1_q#2	stations | jim | palmer | abc | espn | broadcaster | orioles | games | telecasts | wmar | tv | home | team | sports
C_596dc3da71fb4978952c538497aaa136_1_q#3	jim | palmer | lot | t.v | team | palmer | michaels | mccarver | star | game
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#0	chris | amon | retire | retirement | f1
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#1	chris | amon | retire | f1
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#2	chris | amon | retirement | f1
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#3	chris | amon | retirement | f1 | aspects | article | 1980s | new | zealand | test | vehicles | tv | motoring | series | motor | show | toyota | new | zealand
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#4	chris | amon | race | retirement | amon | rally | brian | cowan | amon | prius | event
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#5	chris | amon | race | amon | rally
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#6	chris | amon | awards | new | zealand | festival | motor | amon | life | career | selection | cars
C_5474a4df3c614b8d91f85a078f3efc1c_1_q#7	chris | amon | die | amon | rotorua | hospital | august | cancer
C_de38cd49a72248c2ae5e822e8961c1d3_0_q#0	lewis | fry | richardson | richardson | value | changes | measurement | detail | complexity | coastline
C_de38cd49a72248c2ae5e822e8961c1d3_0_q#1	lewis | fry | richardson | richardson | effect
C_de38cd49a72248c2ae5e822e8961c1d3_0_q#2	richardson | effect | lewis | fry | richardson | richardson | case | length | coastlines | features | increases | limit | unit | measurement
C_de38cd49a72248c2ae5e822e8961c1d3_0_q#3	lewis | fry | richardson | award | richardson | effect | time | richardson | research | community
C_de38cd49a72248c2ae5e822e8961c1d3_0_q#4	lewis | fry | richardson | research | today | element | beginning | study | fractals
C_de38cd49a72248c2ae5e822e8961c1d3_0_q#5	lewis | fry | richardson | awards
C_4d673f03f1d64a48b4323c3fe9d3cda7_1_q#0	israel | finkelstein | finkelstein | department | land | israel | studies | bar | ilan | university | teaching | assistant
C_4d673f03f1d64a48b4323c3fe9d3cda7_1_q#1	israel | finkelstein | year | research | group | prof | yigael | yadin | institute | studies | hebrew | university | jerusalem
C_4d673f03f1d64a48b4323c3fe9d3cda7_1_q#2	subject | israel | finkelstein | jerusalem | finkelstein | department | languages | civilizations | university | chicago
C_4d673f03f1d64a48b4323c3fe9d3cda7_1_q#3	israel | finkelstein | university | chicago | professor | tenure | bar | ilan | university
C_4d673f03f1d64a48b4323c3fe9d3cda7_1_q#4	israel | finkelstein | research
C_20ee3062684049e5b429117483c182d3_0_q#0	eternity | world | regards | averroes | aristotle | eternity | matter | ibn | abandon[ed | belief | creation
C_20ee3062684049e5b429117483c182d3_0_q#1	eternity | world | aristotle | eternity | matter | humans | time | actions
C_20ee3062684049e5b429117483c182d3_0_q#2	averroes | eternity | world
C_20ee3062684049e5b429117483c182d3_0_q#3	people | board | averroes | idea | eternity | world
C_20ee3062684049e5b429117483c182d3_0_q#4	aristotle | eternity | matter | aspects | article | ibn | abandon[ed | belief | creation
C_d49dbce5da5843298d0a48234ec33f06_0_q#0	robert | owen | lanark | textile | mill | manager | january
C_d49dbce5da5843298d0a48234ec33f06_0_q#1	robert | owen | manager | lanark | textile | mill
C_d49dbce5da5843298d0a48234ec33f06_0_q#2	textile | mill | robert | owen | success | management | cotton | mills
C_d49dbce5da5843298d0a48234ec33f06_0_q#3	aspects | article | robert | owen | success | management | cotton | mills | david | dale | richard | arkwright | mill | lanark
C_d49dbce5da5843298d0a48234ec33f06_0_q#4	lanark | textile | mill | today
C_d49dbce5da5843298d0a48234ec33f06_0_q#5	facts | article | david | dale | richard | arkwright | mill | lanark | lanark | residents
C_d49dbce5da5843298d0a48234ec33f06_0_q#6	lanark | residents | lanark | textile | mill | theft | drunkenness | vices
C_d49dbce5da5843298d0a48234ec33f06_0_q#7	robert | owen | residents | behavior | lanark | textile | mill
C_20de567609ed49768d60d5241074d1bd_1_q#0	ray | wilkins | paris | wilkins | paris | saint | germain
C_20de567609ed49768d60d5241074d1bd_1_q#1	ray | wilkins | contract | paris | saint | germain
C_20de567609ed49768d60d5241074d1bd_1_q#2	ray | wilkins | championships | time | paris | cult | status | volley | game | champions
C_20de567609ed49768d60d5241074d1bd_1_q#3	ray | wilkins | stats | game | rangers | lead | win | rivals
C_20de567609ed49768d60d5241074d1bd_1_q#4	paris | ray | wilkins | transfer | teams | period | seasons | glasgow | club | hall | fame
C_20de567609ed49768d60d5241074d1bd_1_q#5	ray | wilkins | wilkins | a.c | . | milan | summer
C_20de567609ed49768d60d5241074d1bd_1_q#6	position | ray | wilkins | milan | team
C_20de567609ed49768d60d5241074d1bd_1_q#7	ray | wilkins | a.c | milan | wilkins | games | team | league
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#0	dan | rather | connection | documents | minutes
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#1	documents | files | lt | bush | officer | lt | . | col | . | jerry | b. | killian
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#2	files | documents | memos | president | george | w. | bush | texas | air | national | guard | service
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#3	things | documents | memos
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#4	files | documents | authenticity | question
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#5	documents | authenticity | forgery
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#6	awards | documents
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#7	results | reporting | documents | memoes | files | cbs | story | producer | mary | mapes | producers | story
C_7f5b7fac03f240eba4b0cf53ca659b83_1_q#8	dan | controversy | rathergate
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#0	james | levine
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#1	james | levine | cincinnati | ohio
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#2	school | james | levine | marlboro | music | school
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#3	james | levine | school | cincinnati
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#4	james | levine | degree | masters | juilliard | school
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#5	james | levine | study | school
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#6	james | levine | injury
C_65204209c84c44cd9d64d3dbaa8b91fb_1_q#7	james | levine | place | levine | concert | debut | soloist | felix | mendelssohn | piano | concerto | . | youth | concert
C_bb5692211f37444eb499f77b75cc7155_1_q#0	apples | robert | schneider | jim | mcintyre
C_bb5692211f37444eb499f77b75cc7155_1_q#1	robert | schneider | jim | mcintyre | idea | band
C_bb5692211f37444eb499f77b75cc7155_1_q#2	band | robert | schneider | jim | mcintyre | apples
C_bb5692211f37444eb499f77b75cc7155_1_q#3	apples | february | april | band | debut | ep | wave | june | record | elephant | logo
C_bb5692211f37444eb499f77b75cc7155_1_q#4	apples | recognition | awards
C_bb5692211f37444eb499f77b75cc7155_1_q#5	wave | apples | schneider | weeks | athens | georgia | recording | music | spending | time | childhood | friends | hart | bill | doss | jeff | mangum
C_bb5692211f37444eb499f77b75cc7155_1_q#6	apples | album | band | debut | ep | wave
C_7caf21c5447947198403d9676d3f6f83_0_q#0	city | waters | chicago
C_7caf21c5447947198403d9676d3f6f83_0_q#1	instruments | waters | play
C_7caf21c5447947198403d9676d3f6f83_0_q#2	people | waters | baby | face | foster | johnny | jones
C_7caf21c5447947198403d9676d3f6f83_0_q#3	artists | waters | instruments | jimmy | rogers | guitar | edmonds | elgin | evans | drums | spann | piano
C_7caf21c5447947198403d9676d3f6f83_0_q#4	songs | albums | waters | release | sugar | trouble | days | nights
C_7caf21c5447947198403d9676d3f6f83_0_q#5	waters | media | recognition | waters | singles | billboard | magazine | rhythm | blues | charts | sugar
C_7caf21c5447947198403d9676d3f6f83_0_q#6	audience | response | waters
C_7caf21c5447947198403d9676d3f6f83_0_q#7	genre | music | waters | play | chicago | blues | scene
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#0	wwf | champion
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#1	wwf | champion | wrestler | championships | time | wwf | champion
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#2	championships | chris | jericho | time | wwf | championship
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#3	championship | wwf | championship
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#4	year | championship
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#5	place | year | jericho | force | invasion | storyline
C_f1fd2ce81cdd44bfb0cceafeff54588e_1_q#6	chris | jericho | force | wcw | forces | wwf
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#0	chris | hedges | new | york | times
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#1	chris | hedges | middle | east | years
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#2	chris | hedges | time | years | middle | east | bureau | chief
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#3	chris | hedges | new | york | times | years | correspondent
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#4	country | chris | hedges | war | war | yugoslavia | balkan | bureau | chief | sarajevo
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#5	war | chris | hedges | addition | work | yugoslavia | al | qaeda
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#6	chris | hedges | al | qaeda | europe | middle | east
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#7	country | chris | hedges | time | al | qaeda | coverage | defectors | hedges | information | collection | program | us | iraqi | national | congress
C_93d6f68d107c4aad9ce4395c004be4ac_1_q#8	city | chris | hedges | defectors | paris
C_c8bbffb0d5634c15b5ac718dc8750252_0_q#0	josef | mengele | military | mengele | party | schutzstaffel | ss | protection | squadron
C_c8bbffb0d5634c15b5ac718dc8750252_0_q#1	josef | mengele | rank | rank | ss | untersturmfuhrer | lieutenant | reserve | battalion | november
C_c8bbffb0d5634c15b5ac718dc8750252_0_q#2	josef | mengele | ss | rasse- | und | siedlungshauptamt | race | office | posen | candidates | germanisation
C_c8bbffb0d5634c15b5ac718dc8750252_0_q#3	relation | josef | mengele | ss | rasse- | und | siedlungshauptamt | race | office | posen
C_c8bbffb0d5634c15b5ac718dc8750252_0_q#4	josef | mengele | office | ss | rasse- | und | siedlungshauptamt | june | mengele | iron | cross | class
C_3c76bfd405d241c6995d986a52937357_1_q#0	kind | personality | pinhead | portrayal | pinhead | character | producers
C_3c76bfd405d241c6995d986a52937357_1_q#1	producers | pinhead | personality | barker | pinhead | personality | christopher | lee | portrayal | count | dracula
C_3c76bfd405d241c6995d986a52937357_1_q#2	producers | suggestion | barker | pinhead | personality | pinhead | prefers | methods | order | goals
C_3c76bfd405d241c6995d986a52937357_1_q#3	intelligence | preference | methods | goals | pinhead | personality | pinhead
C_3c76bfd405d241c6995d986a52937357_1_q#4	bargain | pinhead | weaknesses | character | pinhead | mannerisms | demeanor | horror | icons
C_3c76bfd405d241c6995d986a52937357_1_q#5	pinhead | end
C_01908f72800044fda5b1d74a25e24226_1_q#0	p.g | wodehouse | jerome | kern | writer | guy | bolton | wodehouse | friend | collaborator
C_01908f72800044fda5b1d74a25e24226_1_q#1	p.g | . | wodehouse | guy | bolton | collaborate | springtime | performances | run | standards | day
C_01908f72800044fda5b1d74a25e24226_1_q#2	p.g | . | wodehouse | guy | bolton | springtime | team | successes | boy | lady | lady
C_01908f72800044fda5b1d74a25e24226_1_q#3	springtime | lady | lady | successes | p.g | . | wodehouse | guy | bolton | bolton | shows | composers | musicals | lyrics | praise | critics | lyricists | ira | gershwin
C_01908f72800044fda5b1d74a25e24226_1_q#4	pg | composers | pg | wodehouse | guy | bolton
C_01908f72800044fda5b1d74a25e24226_1_q#5	pg | musicals | bertie | jeeves | lord | emsworth | circle | novels | stories
C_01908f72800044fda5b1d74a25e24226_1_q#6	pg | wodehouse | novels
C_01908f72800044fda5b1d74a25e24226_1_q#7	guy | bolton | pg | 1920s | comedies | west | end
C_01908f72800044fda5b1d74a25e24226_1_q#8	musicals | pg | bolton | plays | play | thing | ferenc | molnar | damsel | distress | dramatisation | novel
C_01908f72800044fda5b1d74a25e24226_1_q#9	novels | storiesare | aspects | article | man | wodehouse | periods
C_01908f72800044fda5b1d74a25e24226_1_q#10	wodehouse | times | donaldson | lists | terms | writers | a.a | . | milne | ian | hay | frederick | lonsdale | e. | phillips | oppenheim
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#0	amos | albums | years | october | amos | scarlet | walk | concept | album
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#1	album | scarlet | walk | tori | amos | debut | . | billboard
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#2	amos | albums | scarlet | walk | beekeeper | doll | posse
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#3	beekeeper | tori | amos | beekeeper | art
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#4	beekeeper | doll | posse | tori | awards | albums | reviews
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#5	beekeeper | art | collaborate | albums
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#6	aspects | article | tori | amos | beekeeper | art | amos | label | news | anthony
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#7	anthony | resign | label | amos
C_f2c7f26de77949ff80c91a7bd337fb42_1_q#8	news | anthony | resignation | unsettling | tori | amos | anthony | reasons | label
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#0	tops | abc | casablanca | tops | motown | abc | dunhill
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#1	tops | motown | company | artists
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#2	tops | tops | motown | abc | dunhill
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#3	tops | abc | group | release | label | keeper | castle | pop | top | hit | bernadette
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#4	singles | keeper | castle | follow | ups | woman | one | pop | hit
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#5	singles | woman | r&b | number | hit | man
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#6	woman | r&b | singles | understanding | love | midnight | flower | chain | prison
C_a9ee71dcf4f84b50b0677e63a645e03c_1_q#7	tops | casanblanca | group | recording | scene | deal | casablanca | records | tops | comeback
C_3511c60eb57b41c2bebf1299ed0caeeb_0_q#0	reception | song | vibrations | pop | music | critic | vibrations | compositions | recordings | rock | era
C_3511c60eb57b41c2bebf1299ed0caeeb_0_q#1	vibrations | song | song | anthem | counterculture | 1960s
C_3511c60eb57b41c2bebf1299ed0caeeb_0_q#2	vibrations | artist | noel | murray
C_3511c60eb57b41c2bebf1299ed0caeeb_0_q#3	thoughts | people | vibrations | noel | murray | issue | arts | magazine | jonathan | king | justification | comments | vibrations | work | art
C_3511c60eb57b41c2bebf1299ed0caeeb_0_q#4	vibrations | vibrations | popularity | time | townshend | 1960s | vibrations | record
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#0	wilson | life | ellwood | city | north | pittsburgh | mother | jennie | kaughn | drifter | philadelphia | father | robert | wilson | steel | worker
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#1	ellwood | city | childhood | wilson | martinsburg | west | virginia | martinsburg | mountaineers | class | d | ridge | league
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#2	west | virginia | virginia | riddleburger | year | office | clerk | year
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#3	wilson | leagues | b | division | portsmouth | truckers | virginia | league | batting | average
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#4	wilson | b | division | portsmouth | truckers | season | new | york | giants | manager | john | mcgraw | contract | portsmouth
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#5	wilson | new | york | giants
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#6	fact | article | wilson | career | feet | inches | pounds | inch | neck | feet | size | half | shoes
C_caf876f084ed435aae7dfb1e41e6fe73_1_q#7	fact | article | wilson | contract | portsmouth | batting | average | virginia | league
C_6531bbbb4dba4483bed9d12220555c4f_1_q#0	language | people | speak | sinhala | helabasa
C_6531bbbb4dba4483bed9d12220555c4f_1_q#1	language | people
C_6531bbbb4dba4483bed9d12220555c4f_1_q#2	language | people | aspects | article | folk | tales | mahadana | muttha | saha | golayo | andare | children | today
